annotation_set,unit_key,work_code,work_name,representation,classification,drift_value,drift_quantile_bin,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,category_labels
FLAGGED,NUM:1:46,NUM,Numbers,R1,REVIEW_CANDIDATE,0.174892668,,"Euen all they, that were numbred, were sixe hundred thousand, and three thousand, and fiue hundred and fiftie.",Even all they that were numbered were six hundred thousand and three thousand and five hundred and fifty.,"euen all they, that were numbred, were sixe hundred thousand, and three thousand, and fiue hundred and fiftie.",even all they that were numbered were six hundred thousand and three thousand and five hundred and fifty.,0.174892668,0.174892668,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:1:47,NUM,Numbers,R1,STRONG_OUTLIER,0.243986471,,"¶ But the Leuites after the tribe of their fathers, were not numbred among them.",But the Levites after the tribe of their fathers were not numbered among them.,"¶ but the leuites after the tribe of their fathers, were not numbred among them.",but the levites after the tribe of their fathers were not numbered among them.,0.243986471,0.243986471,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:21:11,NUM,Numbers,R1,REVIEW_CANDIDATE,0.152969673,,"And they iourneyed from Oboth, and pitched at Iie-Abarim, in the wildernes which is before Moab, toward the Sunne rising.","And they journeyed from Oboth, and pitched at Ijeabarim, in the wilderness which is before Moab, toward the sunrising.","and they iourneyed from oboth, and pitched at iie-abarim, in the wildernes which is before moab, toward the sunne rising.","and they journeyed from oboth, and pitched at ijeabarim, in the wilderness which is before moab, toward the sunrising.",0.152969673,0.152969673,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:21:7,NUM,Numbers,R1,REVIEW_CANDIDATE,0.161146336,,"¶ Therefore the people came to Moses, and said, We haue sinned: for wee haue spoken against the Lord, and against thee: pray vnto the Lord that hee take away the serpents from vs: and Moses prayed for the people.","Therefore the people came to Moses, and said, We have sinned, for we have spoken against the LORD, and against thee; pray unto the LORD, that he take away the serpents from us. And Moses prayed for the people.","¶ therefore the people came to moses, and said, we haue sinned: for wee haue spoken against the lord, and against thee: pray vnto the lord that hee take away the serpents from vs: and moses prayed for the people.","therefore the people came to moses, and said, we have sinned, for we have spoken against the lord, and against thee; pray unto the lord, that he take away the serpents from us. and moses prayed for the people.",0.161146336,0.161146336,,R0,R1,0,orthographic_character_form|lexical_substitution|punctuation_clause_relation
FLAGGED,NUM:23:23,NUM,Numbers,R1,REVIEW_CANDIDATE,0.185695132,,"Surely there is no inchantment against Iacob, neither is there any diuination against Israel: according to this time it shalbe said of Iacob, and of Israel, What hath God wrought!","Surely there is no enchantment against Jacob, neither is there any divination against Israel: according to this time it shall be said of Jacob and of Israel, What hath God wrought!","surely there is no inchantment against iacob, neither is there any diuination against israel: according to this time it shalbe said of iacob, and of israel, what hath god wrought!","surely there is no enchantment against jacob, neither is there any divination against israel: according to this time it shall be said of jacob and of israel, what hath god wrought!",0.185695132,0.185695132,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:24:19,NUM,Numbers,R1,REVIEW_CANDIDATE,0.156934525,,"Out of Iacob shall come he that shall haue dominion, and shall destroy him that remaineth of the citie.","Out of Jacob shall come he that shall have dominion, and shall destroy him that remaineth of the city.","out of iacob shall come he that shall haue dominion, and shall destroy him that remaineth of the citie.","out of jacob shall come he that shall have dominion, and shall destroy him that remaineth of the city.",0.156934525,0.156934525,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:24:22,NUM,Numbers,R1,REVIEW_CANDIDATE,0.17664446,,"Neuerthelesse, the Kenite shall be wasted, vntil Asshur shal carie thee away captiue.","Nevertheless the Kenite shall be wasted, until Asshur shall carry thee away captive.","neuerthelesse, the kenite shall be wasted, vntil asshur shal carie thee away captiue.","nevertheless the kenite shall be wasted, until asshur shall carry thee away captive.",0.17664446,0.17664446,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:24:9,NUM,Numbers,R1,REVIEW_CANDIDATE,0.193031884,,"Hee couched, he lay downe as a Lyon, and as a great Lyon: who shal stirre him vp? Blessed is hee that blesseth thee, and cursed is hee that curseth thee.","He couched, he lay down as a lion, and as a great lion: who shall stir him up? Blessed is he that blesseth thee, and cursed is he that curseth thee.","hee couched, he lay downe as a lyon, and as a great lyon: who shal stirre him vp? blessed is hee that blesseth thee, and cursed is hee that curseth thee.","he couched, he lay down as a lion, and as a great lion: who shall stir him up? blessed is he that blesseth thee, and cursed is he that curseth thee.",0.193031884,0.193031884,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:26:41,NUM,Numbers,R1,REVIEW_CANDIDATE,0.191292514,,"These are the sonnes of Beniamin after their families; and they that were numbred of them, were fourty and fiue thousand, and sixe hundred.",These are the sons of Benjamin after their families: and they that were numbered of them were forty and five thousand and six hundred.,"these are the sonnes of beniamin after their families; and they that were numbred of them, were fourty and fiue thousand, and sixe hundred.",these are the sons of benjamin after their families: and they that were numbered of them were forty and five thousand and six hundred.,0.191292514,0.191292514,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,NUM:26:44,NUM,Numbers,R1,REVIEW_CANDIDATE,0.161337578,,¶ Of the children of Asher after their families: Of Iimna the family of the Iimnites: Of Iesui the family of the Iesuites: Of Beriah the family of the Beriites.,"Of the children of Asher after their families: of Jimna, the family of the Jimnites: of Jesui, the family of the Jesuites: of Beriah, the family of the Beriites.",¶ of the children of asher after their families: of iimna the family of the iimnites: of iesui the family of the iesuites: of beriah the family of the beriites.,"of the children of asher after their families: of jimna, the family of the jimnites: of jesui, the family of the jesuites: of beriah, the family of the beriites.",0.161337578,0.161337578,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:26:63,NUM,Numbers,R1,REVIEW_CANDIDATE,0.18762734,,"¶ These are they that were numbred by Moses and Eleazar the Priest, who numbred the children of Israel in the plaines of Moab, by Iordane neere Iericho.","These are they that were numbered by Moses and Eleazar the priest, who numbered the children of Israel in the plains of Moab by Jordan near Jericho.","¶ these are they that were numbred by moses and eleazar the priest, who numbred the children of israel in the plaines of moab, by iordane neere iericho.","these are they that were numbered by moses and eleazar the priest, who numbered the children of israel in the plains of moab by jordan near jericho.",0.18762734,0.18762734,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:28:14,NUM,Numbers,R1,REVIEW_CANDIDATE,0.189617,,"And their drinke offerings shal be halfe an Hin of wine vnto a bullocke, and the third part of an Hin vnto a ramme, and a fourth part of an Hin vnto a lambe: This is the burnt offring of euery moneth, throughout the moneths of the yeere.","And their drink offerings shall be half an hin of wine unto a bullock, and the third part of an hin unto a ram, and a fourth part of an hin unto a lamb: this is the burnt offering of every month throughout the months of the year.","and their drinke offerings shal be halfe an hin of wine vnto a bullocke, and the third part of an hin vnto a ramme, and a fourth part of an hin vnto a lambe: this is the burnt offring of euery moneth, throughout the moneths of the yeere.","and their drink offerings shall be half an hin of wine unto a bullock, and the third part of an hin unto a ram, and a fourth part of an hin unto a lamb: this is the burnt offering of every month throughout the months of the year.",0.189617,0.189617,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:28:18,NUM,Numbers,R1,REVIEW_CANDIDATE,0.15222646,,"In the first day shall bee an holy conuocation, yee shall doe no maner of seruile worke therein.",In the first day shall be an holy convocation; ye shall do no manner of servile work therein:,"in the first day shall bee an holy conuocation, yee shall doe no maner of seruile worke therein.",in the first day shall be an holy convocation; ye shall do no manner of servile work therein:,0.15222646,0.15222646,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:28:21,NUM,Numbers,R1,REVIEW_CANDIDATE,0.186278437,,"A seuerall tenth deale shalt thou offer for euery lambe, throughout the seuen lambes:","A several tenth deal shalt thou offer for every lamb, throughout the seven lambs:","a seuerall tenth deale shalt thou offer for euery lambe, throughout the seuen lambes:","a several tenth deal shalt thou offer for every lamb, throughout the seven lambs:",0.186278437,0.186278437,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:28:25,NUM,Numbers,R1,STRONG_OUTLIER,0.219820208,,And on the seuenth day yee shall haue an holy conuocation: yee shall doe no seruile worke.,And on the seventh day ye shall have an holy convocation; ye shall do no servile work.,and on the seuenth day yee shall haue an holy conuocation: yee shall doe no seruile worke.,and on the seventh day ye shall have an holy convocation; ye shall do no servile work.,0.219820208,0.219820208,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,NUM:28:29,NUM,Numbers,R1,STRONG_OUTLIER,0.250332005,,"A seuerall tenth deale vnto one lambe, thorowout the seuen lambes,","A several tenth deal unto one lamb, throughout the seven lambs;","a seuerall tenth deale vnto one lambe, thorowout the seuen lambes,","a several tenth deal unto one lamb, throughout the seven lambs;",0.250332005,0.250332005,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:29:1,NUM,Numbers,R1,REVIEW_CANDIDATE,0.159542276,,"And in the seuenth moneth, on the first day of the moneth, ye shall haue an holy conuocation, yee shall doe no seruile worke: it is a day of blowing the trumpets vnto you.","And in the seventh month, on the first day of the month, ye shall have an holy convocation; ye shall do no servile work: it is a day of blowing the trumpets unto you.","and in the seuenth moneth, on the first day of the moneth, ye shall haue an holy conuocation, yee shall doe no seruile worke: it is a day of blowing the trumpets vnto you.","and in the seventh month, on the first day of the month, ye shall have an holy convocation; ye shall do no servile work: it is a day of blowing the trumpets unto you.",0.159542276,0.159542276,,R0,R1,0,orthographic_character_form
FLAGGED,NUM:29:10,NUM,Numbers,R1,REVIEW_CANDIDATE,0.182155048,,"A seuerall tenth deale for one lambe, thorowout the seuen lambes;","A several tenth deal for one lamb, throughout the seven lambs:","a seuerall tenth deale for one lambe, thorowout the seuen lambes;","a several tenth deal for one lamb, throughout the seven lambs:",0.182155048,0.182155048,,R0,R1,0,orthographic_character_form|punctuation_clause_relation
FLAGGED,NUM:29:15,NUM,Numbers,R1,REVIEW_CANDIDATE,0.164724785,,And a seuerall tenth deale to each lambe of the foureteene lambes:,And a several tenth deal to each lamb of the fourteen lambs:,and a seuerall tenth deale to each lambe of the foureteene lambes:,and a several tenth deal to each lamb of the fourteen lambs:,0.164724785,0.164724785,,R0,R1,0,orthographic_character_form
