unit_key,work_code,division_level_1,division_level_2,drift_r0,drift_r1,drift_r2,delta_representation_left,delta_representation_right,delta_value,text_raw_left,text_raw_right,text_norm_left,text_norm_right,drift_label_r0,drift_label_r1,drift_label_r2,residual_class,character_diff_summary,token_diff_summary,phrase_diff_summary,category_labels
GEN:11:21,GEN,11,21,0.27721761871430906,0.27721761871430906,,R0,R1,0.0,"And Reu liued, after hee begate Serug, two hundreth and seuen yeres, and begate sonnes and daughters.","And Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters.","and reu liued, after hee begate serug, two hundreth and seuen yeres, and begate sonnes and daughters.","and reu lived after he begat serug two hundred and seven years, and begat sons and daughters.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:3, delete:7, insert:1}; examples=replace: [u] -> [v] | delete: [,] -> [] | delete: [e] -> [] | delete: [e] -> [] | delete: [,] -> [] | replace: [t h] -> [d] | replace: [u] -> [v] | insert: [] -> [a]","ops={replace:5, delete:0, insert:0}; examples=replace: [liued,] -> [lived] | replace: [hee begate Serug,] -> [he begat Serug] | replace: [hundreth] -> [hundred] | replace: [seuen yeres,] -> [seven years,] | replace: [begate sonnes] -> [begat sons]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Reu liued after hee begate Serug two hundreth and seuen yeres and begate sonnes and daughters] -> [And Reu lived after he begat Serug two hundred and seven years and begat sons and daughters]",
JOS:8:3,JOS,8,3,0.2771465078158858,0.2771465078158858,,R0,R1,0.0,"¶ So Ioshua arose, and all the people of warre, to goe vp against Ai: and Ioshua chose out thirtie thousand mighty men of valour, and sent them away by night:","So Joshua arose, and all the people of war, to go up against Ai: and Joshua chose out thirty thousand mighty men of valour, and sent them away by night.","¶ so ioshua arose, and all the people of warre, to goe vp against ai: and ioshua chose out thirtie thousand mighty men of valour, and sent them away by night:","so joshua arose, and all the people of war, to go up against ai: and joshua chose out thirty thousand mighty men of valour, and sent them away by night.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:3, insert:0}; examples=delete: [¶  ] -> [] | replace: [I] -> [J] | delete: [r e] -> [] | delete: [e] -> [] | replace: [v] -> [u] | replace: [I] -> [J] | replace: [i e] -> [y] | replace: [:] -> [.]","ops={replace:6, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [Ioshua] -> [Joshua] | replace: [warre,] -> [war,] | replace: [goe vp] -> [go up] | replace: [Ioshua] -> [Joshua] | replace: [thirtie] -> [thirty] | replace: [night:] -> [night.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ So Ioshua arose and all the people of warre to goe vp against Ai and Ioshua chose out thirtie thousand mighty men of valour] -> [So Joshua arose and all the people of war to go up against Ai and Joshua chose out thirty thousand mighty men of valour]",
MAT:13:45,MAT,13,45,0.27710966636967305,0.27710966636967305,,R0,R1,0.0,"¶ Againe, the kingdome of heauen is like vnto a marchant man, seeking goodly pearles:","Again, the kingdom of heaven is like unto a merchant man, seeking goodly pearls:","¶ againe, the kingdome of heauen is like vnto a marchant man, seeking goodly pearles:","again, the kingdom of heaven is like unto a merchant man, seeking goodly pearls:",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:4, insert:0}; examples=delete: [¶  ] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v] | replace: [v] -> [u] | replace: [a] -> [e] | delete: [e] -> []","ops={replace:6, delete:0, insert:0}; examples=replace: [¶ Againe,] -> [Again,] | replace: [kingdome] -> [kingdom] | replace: [heauen] -> [heaven] | replace: [vnto] -> [unto] | replace: [marchant] -> [merchant] | replace: [pearles:] -> [pearls:]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ Againe the kingdome of heauen is like vnto a marchant man seeking goodly pearles] -> [Again the kingdom of heaven is like unto a merchant man seeking goodly pearls]",
MAT:25:14,MAT,25,14,0.2770216859335155,0.2770216859335155,,R0,R1,0.0,"¶ For the kingdome of heauen is as a man trauailing into a farre countrey, who called his owne seruants, and deliuered vnto them his goods:","For the kingdom of heaven is as a man travelling into a far country, who called his own servants, and delivered unto them his goods.","¶ for the kingdome of heauen is as a man trauailing into a farre countrey, who called his owne seruants, and deliuered vnto them his goods:","for the kingdom of heaven is as a man travelling into a far country, who called his own servants, and delivered unto them his goods.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:5, insert:0}; examples=delete: [¶  ] -> [] | delete: [e] -> [] | replace: [u] -> [v] | replace: [u a i] -> [v e l] | delete: [r e] -> [] | delete: [e] -> [] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:7, delete:1, insert:0}; examples=delete: [¶] -> [] | replace: [kingdome] -> [kingdom] | replace: [heauen] -> [heaven] | replace: [trauailing] -> [travelling] | replace: [farre countrey,] -> [far country,] | replace: [owne seruants,] -> [own servants,] | replace: [deliuered vnto] -> [delivered unto] | replace: [goods:] -> [goods.]","ops={replace:1, delete:0, insert:0}; examples=replace: [¶ For the kingdome of heauen is as a man trauailing into a farre countrey who called his owne seruants and deliuered vnto them his goods] -> [For the kingdom of heaven is as a man travelling into a far country who called his own servants and delivered unto them his goods]",
2SA:1:15,2SA,1,15,0.27701685293635947,0.27701685293635947,,R0,R1,0.0,"And Dauid called one of the yong men, and sayd, Goe neere, and fall vpon him. And hee smote him, that hee dyed.","And David called one of the young men, and said, Go near, and fall upon him. And he smote him that he died.","and dauid called one of the yong men, and sayd, goe neere, and fall vpon him. and hee smote him, that hee dyed.","and david called one of the young men, and said, go near, and fall upon him. and he smote him that he died.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:5, delete:5, insert:1}; examples=replace: [u] -> [v] | insert: [] -> [u] | replace: [y] -> [i] | delete: [e] -> [] | replace: [e] -> [a] | delete: [e] -> [] | replace: [v] -> [u] | delete: [e] -> []","ops={replace:7, delete:0, insert:0}; examples=replace: [Dauid] -> [David] | replace: [yong] -> [young] | replace: [sayd, Goe neere,] -> [said, Go near,] | replace: [vpon] -> [upon] | replace: [hee] -> [he] | replace: [him,] -> [him] | replace: [hee dyed.] -> [he died.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Dauid called one of the yong men and sayd Goe neere and fall vpon him And hee smote him that hee dyed] -> [And David called one of the young men and said Go near and fall upon him And he smote him that he died]",
GEN:30:41,GEN,30,41,0.27698826304197777,0.27698826304197777,,R0,R1,0.0,"And it came to passe whensoeuer the stronger cattell did conceiue, that Iacob layd the rods before the eyes of the cattell in the gutters, that they might conceiue among the rods.","And it came to pass, whensoever the stronger cattle did conceive, that Jacob laid the rods before the eyes of the cattle in the gutters, that they might conceive among the rods.","and it came to passe whensoeuer the stronger cattell did conceiue, that iacob layd the rods before the eyes of the cattell in the gutters, that they might conceiue among the rods.","and it came to pass, whensoever the stronger cattle did conceive, that jacob laid the rods before the eyes of the cattle in the gutters, that they might conceive among the rods.",REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:6, delete:2, insert:2}; examples=replace: [e] -> [,] | replace: [u] -> [v] | insert: [] -> [l] | delete: [l l] -> [] | replace: [u] -> [v] | replace: [I] -> [J] | replace: [y] -> [i] | insert: [] -> [l]","ops={replace:6, delete:0, insert:0}; examples=replace: [passe whensoeuer] -> [pass, whensoever] | replace: [cattell] -> [cattle] | replace: [conceiue,] -> [conceive,] | replace: [Iacob layd] -> [Jacob laid] | replace: [cattell] -> [cattle] | replace: [conceiue] -> [conceive]","ops={replace:1, delete:0, insert:0}; examples=replace: [And it came to passe whensoeuer the stronger cattell did conceiue that Iacob layd the rods before the eyes of the cattell in the gutters that they might conceiue among the rods] -> [And it came to pass whensoever the stronger cattle did conceive that Jacob laid the rods before the eyes of the cattle in the gutters that they might conceive among the rods]",
MRK:8:19,MRK,8,19,0.27599253633056164,0.27599253633056164,,R0,R1,0.0,"When I brake the fiue loaues among fiue thousand, how many baskets full of fragments tooke yee vp? They say vnto him, Twelue.","When I brake the five loaves among five thousand, how many baskets full of fragments took ye up? They say unto him, Twelve.","when i brake the fiue loaues among fiue thousand, how many baskets full of fragments tooke yee vp? they say vnto him, twelue.","when i brake the five loaves among five thousand, how many baskets full of fragments took ye up? they say unto him, twelve.",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:6, delete:2, insert:0}; examples=replace: [u] -> [v] | replace: [u] -> [v] | replace: [u] -> [v] | delete: [e] -> [] | delete: [e] -> [] | replace: [v] -> [u] | replace: [v] -> [u] | replace: [u] -> [v]","ops={replace:5, delete:0, insert:0}; examples=replace: [fiue loaues] -> [five loaves] | replace: [fiue] -> [five] | replace: [tooke yee vp?] -> [took ye up?] | replace: [vnto] -> [unto] | replace: [Twelue.] -> [Twelve.]","ops={replace:1, delete:0, insert:0}; examples=replace: [When I brake the fiue loaues among fiue thousand how many baskets full of fragments tooke yee vp They say vnto him Twelue] -> [When I brake the five loaves among five thousand how many baskets full of fragments took ye up They say unto him Twelve]",
2SA:6:10,2SA,6,10,0.2759693399857729,0.2759693399857729,,R0,R1,0.0,"So Dauid would not remoue the Arke of the Lord vnto him into the citie of Dauid: but Dauid caried it aside into the house of Obed Edom, the Gittite.",So David would not remove the ark of the LORD unto him into the city of David: but David carried it aside into the house of Obededom the Gittite.,"so dauid would not remoue the arke of the lord vnto him into the citie of dauid: but dauid caried it aside into the house of obed edom, the gittite.",so david would not remove the ark of the lord unto him into the city of david: but david carried it aside into the house of obededom the gittite.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:9, delete:2, insert:1}; examples=replace: [u] -> [v] | replace: [u] -> [v] | replace: [A] -> [a] | delete: [e] -> [] | replace: [o r d] -> [O R D] | replace: [v] -> [u] | replace: [i e] -> [y] | replace: [u] -> [v]","ops={replace:8, delete:0, insert:0}; examples=replace: [Dauid] -> [David] | replace: [remoue] -> [remove] | replace: [Arke] -> [ark] | replace: [Lord vnto] -> [LORD unto] | replace: [citie] -> [city] | replace: [Dauid:] -> [David:] | replace: [Dauid caried] -> [David carried] | replace: [Obed Edom,] -> [Obededom]","ops={replace:1, delete:0, insert:0}; examples=replace: [So Dauid would not remoue the Arke of the Lord vnto him into the citie of Dauid but Dauid caried it aside into the house of Obed Edom the Gittite] -> [So David would not remove the ark of the LORD unto him into the city of David but David carried it aside into the house of Obededom the Gittite]",
GEN:30:10,GEN,30,10,0.27595357934271314,0.27595357934271314,,R0,R1,0.0,And Zilpah Leahs mayde bare Iacob a sonne.,And Zilpah Leah’s maid bare Jacob a son.,and zilpah leahs mayde bare iacob a sonne.,and zilpah leah’s maid bare jacob a son.,REVIEW_CANDIDATE,REVIEW_CANDIDATE,,normalization_insensitive,"ops={replace:2, delete:2, insert:1}; examples=insert: [] -> [’] | replace: [y] -> [i] | delete: [e] -> [] | replace: [I] -> [J] | delete: [n e] -> []","ops={replace:3, delete:0, insert:0}; examples=replace: [Leahs mayde] -> [Leah’s maid] | replace: [Iacob] -> [Jacob] | replace: [sonne.] -> [son.]","ops={replace:1, delete:0, insert:0}; examples=replace: [And Zilpah Leahs mayde bare Iacob a sonne] -> [And Zilpah Leah’s maid bare Jacob a son]",
ACT:11:10,ACT,11,10,0.27548476942612454,0.27548476942612454,,R0,R1,0.0,And this was done three times: and all were drawen vp againe into heauen.,And this was done three times: and all were drawn up again into heaven.,and this was done three times: and all were drawen vp againe into heauen.,and this was done three times: and all were drawn up again into heaven.,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:2, insert:0}; examples=delete: [e] -> [] | replace: [v] -> [u] | delete: [e] -> [] | replace: [u] -> [v]","ops={replace:2, delete:0, insert:0}; examples=replace: [drawen vp againe] -> [drawn up again] | replace: [heauen.] -> [heaven.]","ops={replace:1, delete:0, insert:0}; examples=replace: [and all were drawen vp againe into heauen] -> [and all were drawn up again into heaven]",
1CO:15:30,1CO,15,30,0.27536236188285,0.27536236188285,,R0,R1,0.0,And why stand we in ieopardy euery houre?,And why stand we in jeopardy every hour?,and why stand we in ieopardy euery houre?,and why stand we in jeopardy every hour?,STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:2, delete:1, insert:0}; examples=replace: [i] -> [j] | replace: [u] -> [v] | delete: [e] -> []","ops={replace:1, delete:0, insert:0}; examples=replace: [ieopardy euery houre?] -> [jeopardy every hour?]","ops={replace:1, delete:0, insert:0}; examples=replace: [And why stand we in ieopardy euery houre] -> [And why stand we in jeopardy every hour]",
JOB:14:3,JOB,14,3,0.27509253827459534,0.27509253827459534,,R0,R1,0.0,"And doest thou open thine eies vpon such an one, and bringest me into iudgment with thee?","And dost thou open thine eyes upon such an one, and bringest me into judgment with thee?","and doest thou open thine eies vpon such an one, and bringest me into iudgment with thee?","and dost thou open thine eyes upon such an one, and bringest me into judgment with thee?",STRONG_OUTLIER,STRONG_OUTLIER,,normalization_insensitive,"ops={replace:3, delete:1, insert:0}; examples=delete: [e] -> [] | replace: [i] -> [y] | replace: [v] -> [u] | replace: [i] -> [j]","ops={replace:3, delete:0, insert:0}; examples=replace: [doest] -> [dost] | replace: [eies vpon] -> [eyes upon] | replace: [iudgment] -> [judgment]","ops={replace:1, delete:0, insert:0}; examples=replace: [And doest thou open thine eies vpon such an one and bringest me into iudgment with thee] -> [And dost thou open thine eyes upon such an one and bringest me into judgment with thee]",
