rank_overall,rank_within_representation,rank_within_classification,rank_within_work,unit_key,work_code,work_name,representation,classification,drift_value,threshold_primary,threshold_secondary,threshold_source,excess_over_primary,excess_over_secondary,drift_to_primary_ratio,drift_to_secondary_ratio,small_sample_flag,mad_zero_flag
564,282,282,9,NUM:31:44,NUM,Numbers,R1,STRONG_OUTLIER,0.2263484565813985,0.2060272335177108,0.1521304504522337,WORK,0.020321223063687693,0.07421800612916479,1.0986336743775227,1.487857663659965,False,False
565,283,283,9,JER:30:16,JER,Jeremiah,R0,STRONG_OUTLIER,0.2243932536317602,0.203825573325914,0.1595710794486916,WORK,0.020567680305846187,0.0648221741830686,1.1009082421319074,1.4062275846414356,False,False
566,283,283,9,JER:30:16,JER,Jeremiah,R1,STRONG_OUTLIER,0.2243932536317602,0.203825573325914,0.1595710794486916,WORK,0.020567680305846187,0.0648221741830686,1.1009082421319074,1.4062275846414356,False,False
567,284,284,4,EZE:1:2,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2239068993157337,0.1977293149575067,0.1466200453576744,WORK,0.026177584358227007,0.07728685395805932,1.1323910132589734,1.5271233805004,False,False
568,284,284,4,EZE:1:2,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2239068993157337,0.1977293149575067,0.1466200453576744,WORK,0.026177584358227007,0.07728685395805932,1.1323910132589734,1.5271233805004,False,False
569,285,285,2,SNG:1:11,SNG,SongofSolomon,R0,STRONG_OUTLIER,0.2223955538133245,0.2217445237246225,0.1631926633448978,WORK,0.0006510300887019871,0.059202890468426694,1.0029359466369978,1.3627791179760635,False,False
570,285,285,2,SNG:1:11,SNG,SongofSolomon,R1,STRONG_OUTLIER,0.2223955538133245,0.2217445237246225,0.1631926633448978,WORK,0.0006510300887019871,0.059202890468426694,1.0029359466369978,1.3627791179760635,False,False
571,286,286,3,HEB:13:13,HEB,Hebrews,R0,STRONG_OUTLIER,0.2221411159079503,0.214279535005857,0.1704570020425162,WORK,0.007861580902093296,0.05168411386543409,1.0366884355142847,1.3032090981662507,False,False
572,286,286,3,HEB:13:13,HEB,Hebrews,R1,STRONG_OUTLIER,0.2221411159079503,0.214279535005857,0.1704570020425162,WORK,0.007861580902093296,0.05168411386543409,1.0366884355142847,1.3032090981662507,False,False
573,287,287,10,JER:33:22,JER,Jeremiah,R0,STRONG_OUTLIER,0.2214490735751925,0.203825573325914,0.1595710794486916,WORK,0.0176235002492785,0.06187799412650091,1.0864636363421325,1.3877769978136743,False,False
574,287,287,10,JER:33:22,JER,Jeremiah,R1,STRONG_OUTLIER,0.2214490735751925,0.203825573325914,0.1595710794486916,WORK,0.0176235002492785,0.06187799412650091,1.0864636363421325,1.3877769978136743,False,False
575,288,288,1,HOS:6:2,HOS,Hosea,R0,STRONG_OUTLIER,0.2212953782824943,0.1864811853428518,0.1389984160707465,WORK,0.034814192939642497,0.08229696221174779,1.1866901096517348,1.5920712230984044,False,False
576,288,288,1,HOS:6:2,HOS,Hosea,R1,STRONG_OUTLIER,0.2212953782824943,0.1864811853428518,0.1389984160707465,WORK,0.034814192939642497,0.08229696221174779,1.1866901096517348,1.5920712230984044,False,False
577,289,289,11,JER:51:4,JER,Jeremiah,R0,STRONG_OUTLIER,0.2208350836771015,0.203825573325914,0.1595710794486916,WORK,0.0170095103511875,0.06126400422840991,1.083451306298987,1.3839292460768788,False,False
578,289,289,11,JER:51:4,JER,Jeremiah,R1,STRONG_OUTLIER,0.2208350836771015,0.203825573325914,0.1595710794486916,WORK,0.0170095103511875,0.06126400422840991,1.083451306298987,1.3839292460768788,False,False
579,290,290,13,ISA:34:4,ISA,Isaiah,R0,STRONG_OUTLIER,0.2208230575730327,0.2203930443072171,0.1556613590945488,WORK,0.0004300132658155986,0.06516169847848388,1.001951119951028,1.4186119076533608,False,False
580,290,290,13,ISA:34:4,ISA,Isaiah,R1,STRONG_OUTLIER,0.2208230575730327,0.2203930443072171,0.1556613590945488,WORK,0.0004300132658155986,0.06516169847848388,1.001951119951028,1.4186119076533608,False,False
581,291,291,8,EXO:37:5,EXO,Exodus,R0,STRONG_OUTLIER,0.2201437881736814,0.2061688329235183,0.1458137712888438,WORK,0.013974955250163096,0.07433001688483762,1.0677840343372722,1.5097599234135206,False,False
582,291,291,8,EXO:37:5,EXO,Exodus,R1,STRONG_OUTLIER,0.2201437881736814,0.2061688329235183,0.1458137712888438,WORK,0.013974955250163096,0.07433001688483762,1.0677840343372722,1.5097599234135206,False,False
583,292,292,9,EXO:40:11,EXO,Exodus,R0,STRONG_OUTLIER,0.2199042969867695,0.2061688329235183,0.1458137712888438,WORK,0.013735464063251185,0.07409052569792571,1.066622407802767,1.5081174778146238,False,False
584,292,292,9,EXO:40:11,EXO,Exodus,R1,STRONG_OUTLIER,0.2199042969867695,0.2061688329235183,0.1458137712888438,WORK,0.013735464063251185,0.07409052569792571,1.066622407802767,1.5081174778146238,False,False
585,293,293,10,NUM:28:25,NUM,Numbers,R0,STRONG_OUTLIER,0.2198202075753423,0.2060272335177108,0.1521304504522337,WORK,0.013792974057631496,0.0676897571231086,1.0669473342049502,1.444945485416557,False,False
586,293,293,10,NUM:28:25,NUM,Numbers,R1,STRONG_OUTLIER,0.2198202075753423,0.2060272335177108,0.1521304504522337,WORK,0.013792974057631496,0.0676897571231086,1.0669473342049502,1.444945485416557,False,False
587,294,294,4,2KI:24:19,2KI,2Kings,R0,STRONG_OUTLIER,0.2194805802426437,0.2042283105495926,0.1574881551780614,WORK,0.015252269693051101,0.0619924250645823,1.0746824456022095,1.3936323020260895,False,False
588,294,294,4,2KI:24:19,2KI,2Kings,R1,STRONG_OUTLIER,0.2194805802426437,0.2042283105495926,0.1574881551780614,WORK,0.015252269693051101,0.0619924250645823,1.0746824456022095,1.3936323020260895,False,False
589,295,295,5,EZE:34:20,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2181434248359361,0.1977293149575067,0.1466200453576744,WORK,0.0204141098784294,0.0715233794782617,1.1032427077533573,1.4878144683681072,False,False
590,295,295,5,EZE:34:20,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2181434248359361,0.1977293149575067,0.1466200453576744,WORK,0.0204141098784294,0.0715233794782617,1.1032427077533573,1.4878144683681072,False,False
591,296,296,6,EZE:28:19,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2179650961026049,0.1977293149575067,0.1466200453576744,WORK,0.02023578114509819,0.0713450507449305,1.1023408246240423,1.4865982040237866,False,False
592,296,296,6,EZE:28:19,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2179650961026049,0.1977293149575067,0.1466200453576744,WORK,0.02023578114509819,0.0713450507449305,1.1023408246240423,1.4865982040237866,False,False
593,297,297,2,1JN:4:7,1JN,1John,R0,STRONG_OUTLIER,0.2178552230173597,0.2177941649094253,0.2009684727039759,WORK,6.105810793441413e-05,0.016886750313383825,1.0002803477676263,1.084026862951075,False,False
594,297,297,2,1JN:4:7,1JN,1John,R1,STRONG_OUTLIER,0.2178552230173597,0.2177941649094253,0.2009684727039759,WORK,6.105810793441413e-05,0.016886750313383825,1.0002803477676263,1.084026862951075,False,False
595,298,298,11,NUM:3:22,NUM,Numbers,R0,STRONG_OUTLIER,0.2177008434169297,0.2060272335177108,0.1521304504522337,WORK,0.011673609899218895,0.065570392964696,1.056660518611562,1.4310142563160553,False,False
596,298,298,11,NUM:3:22,NUM,Numbers,R1,STRONG_OUTLIER,0.2177008434169297,0.2060272335177108,0.1521304504522337,WORK,0.011673609899218895,0.065570392964696,1.056660518611562,1.4310142563160553,False,False
597,299,299,5,JDG:6:40,JDG,Judges,R0,STRONG_OUTLIER,0.2169997440497447,0.2109212600391261,0.1517173137608478,WORK,0.006078484010618612,0.06528243028889691,1.0288187355295102,1.4302899166261387,False,False
598,299,299,5,JDG:6:40,JDG,Judges,R1,STRONG_OUTLIER,0.2169997440497447,0.2109212600391261,0.1517173137608478,WORK,0.006078484010618612,0.06528243028889691,1.0288187355295102,1.4302899166261387,False,False
599,300,300,12,NUM:31:28,NUM,Numbers,R0,STRONG_OUTLIER,0.21667284600197,0.2060272335177108,0.1521304504522337,WORK,0.010645612484259215,0.06454239554973631,1.0516708995335031,1.424256914758834,False,False
600,300,300,12,NUM:31:28,NUM,Numbers,R1,STRONG_OUTLIER,0.21667284600197,0.2060272335177108,0.1521304504522337,WORK,0.010645612484259215,0.06454239554973631,1.0516708995335031,1.424256914758834,False,False
601,301,301,9,2CH:1:4,2CH,2Chronicles,R0,STRONG_OUTLIER,0.2165472213963679,0.2156992211395015,0.1608023572188025,WORK,0.0008480002568664047,0.055744864177565384,1.0039314015710699,1.346666959003056,False,False
602,301,301,9,2CH:1:4,2CH,2Chronicles,R1,STRONG_OUTLIER,0.2165472213963679,0.2156992211395015,0.1608023572188025,WORK,0.0008480002568664047,0.055744864177565384,1.0039314015710699,1.346666959003056,False,False
603,302,302,1,NAH:2:6,NAH,Nahum,R0,STRONG_OUTLIER,0.2164201595312138,0.1250480150193433,0.1130454271588448,WORK,0.0913721445118705,0.103374732372369,1.7306964808496674,1.914453020971055,True,False
604,302,302,1,NAH:2:6,NAH,Nahum,R1,STRONG_OUTLIER,0.2164201595312138,0.1250480150193433,0.1130454271588448,WORK,0.0913721445118705,0.103374732372369,1.7306964808496674,1.914453020971055,True,False
605,303,303,7,EZE:36:29,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2162263857749375,0.1977293149575067,0.1466200453576744,WORK,0.018497070817430794,0.0696063404172631,1.0935474379274814,1.4747395913530166,False,False
606,303,303,7,EZE:36:29,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2162263857749375,0.1977293149575067,0.1466200453576744,WORK,0.018497070817430794,0.0696063404172631,1.0935474379274814,1.4747395913530166,False,False
607,304,304,8,EZE:46:23,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2161097739228005,0.1977293149575067,0.1466200453576744,WORK,0.018380458965293806,0.06948972856512611,1.0929576829275107,1.4739442577282553,False,False
608,304,304,8,EZE:46:23,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2161097739228005,0.1977293149575067,0.1466200453576744,WORK,0.018380458965293806,0.06948972856512611,1.0929576829275107,1.4739442577282553,False,False
609,305,305,6,JDG:10:3,JDG,Judges,R0,STRONG_OUTLIER,0.2156715174913016,0.2109212600391261,0.1517173137608478,WORK,0.004750257452175499,0.0639542037304538,1.0225214729482193,1.4215353023667747,False,False
610,305,305,6,JDG:10:3,JDG,Judges,R1,STRONG_OUTLIER,0.2156715174913016,0.2109212600391261,0.1517173137608478,WORK,0.004750257452175499,0.0639542037304538,1.0225214729482193,1.4215353023667747,False,False
611,306,306,7,1KI:2:10,1KI,1Kings,R0,STRONG_OUTLIER,0.2154849192139472,0.2134238491198039,0.1471697863256086,WORK,0.0020610700941433024,0.0683151328883386,1.0096571685996831,1.464192648463819,False,False
612,306,306,7,1KI:2:10,1KI,1Kings,R1,STRONG_OUTLIER,0.2154849192139472,0.2134238491198039,0.1471697863256086,WORK,0.0020610700941433024,0.0683151328883386,1.0096571685996831,1.464192648463819,False,False
613,307,307,9,EZE:37:24,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2153946703458046,0.1977293149575067,0.1466200453576744,WORK,0.017665355388297888,0.0687746249881302,1.0893411044897126,1.4690670011754323,False,False
614,307,307,9,EZE:37:24,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2153946703458046,0.1977293149575067,0.1466200453576744,WORK,0.017665355388297888,0.0687746249881302,1.0893411044897126,1.4690670011754323,False,False
615,308,308,1,EST:2:6,EST,Esther,R0,STRONG_OUTLIER,0.2153906319130014,0.2106098417089447,0.155955053094019,WORK,0.004780790204056695,0.0594355788189824,1.022699747387226,1.3811071051551698,False,False
616,308,308,1,EST:2:6,EST,Esther,R1,STRONG_OUTLIER,0.2153906319130014,0.2106098417089447,0.155955053094019,WORK,0.004780790204056695,0.0594355788189824,1.022699747387226,1.3811071051551698,False,False
617,309,309,8,1KI:11:15,1KI,1Kings,R0,STRONG_OUTLIER,0.2153883719496625,0.2134238491198039,0.1471697863256086,WORK,0.0019645228298586226,0.06821858562405392,1.0092047952370864,1.4635366220694404,False,False
618,309,309,8,1KI:11:15,1KI,1Kings,R1,STRONG_OUTLIER,0.2153883719496625,0.2134238491198039,0.1471697863256086,WORK,0.0019645228298586226,0.06821858562405392,1.0092047952370864,1.4635366220694404,False,False
619,310,310,12,JER:52:14,JER,Jeremiah,R0,STRONG_OUTLIER,0.2144527013349467,0.203825573325914,0.1595710794486916,WORK,0.010627128009032705,0.054881621886255116,1.0521383447406774,1.343932134042508,False,False
620,310,310,12,JER:52:14,JER,Jeremiah,R1,STRONG_OUTLIER,0.2144527013349467,0.203825573325914,0.1595710794486916,WORK,0.010627128009032705,0.054881621886255116,1.0521383447406774,1.343932134042508,False,False
621,311,311,4,HEB:6:9,HEB,Hebrews,R0,STRONG_OUTLIER,0.2142820586759219,0.214279535005857,0.1704570020425162,WORK,2.5236700648967325e-06,0.04382505663340569,1.000011777466592,1.2571032935477455,False,False
622,311,311,4,HEB:6:9,HEB,Hebrews,R1,STRONG_OUTLIER,0.2142820586759219,0.214279535005857,0.1704570020425162,WORK,2.5236700648967325e-06,0.04382505663340569,1.000011777466592,1.2571032935477455,False,False
623,312,312,9,1KI:13:24,1KI,1Kings,R0,STRONG_OUTLIER,0.2135770837559173,0.2134238491198039,0.1471697863256086,WORK,0.00015323463611341404,0.06640729743030871,1.0007179827219188,1.45122914891909,False,False
624,312,312,9,1KI:13:24,1KI,1Kings,R1,STRONG_OUTLIER,0.2135770837559173,0.2134238491198039,0.1471697863256086,WORK,0.00015323463611341404,0.06640729743030871,1.0007179827219188,1.45122914891909,False,False
625,313,313,10,EXO:11:6,EXO,Exodus,R0,STRONG_OUTLIER,0.2134198835541992,0.2061688329235183,0.1458137712888438,WORK,0.0072510506306808775,0.0676061122653554,1.0351704500038121,1.463646963299741,False,False
626,313,313,10,EXO:11:6,EXO,Exodus,R1,STRONG_OUTLIER,0.2134198835541992,0.2061688329235183,0.1458137712888438,WORK,0.0072510506306808775,0.0676061122653554,1.0351704500038121,1.463646963299741,False,False
627,314,314,13,JER:40:2,JER,Jeremiah,R0,STRONG_OUTLIER,0.2130873136873573,0.203825573325914,0.1595710794486916,WORK,0.00926174036144331,0.05351623423866572,1.0454395403398862,1.3353755230807554,False,False
628,314,314,13,JER:40:2,JER,Jeremiah,R1,STRONG_OUTLIER,0.2130873136873573,0.203825573325914,0.1595710794486916,WORK,0.00926174036144331,0.05351623423866572,1.0454395403398862,1.3353755230807554,False,False
629,315,315,5,2KI:9:28,2KI,2Kings,R0,STRONG_OUTLIER,0.2126054869962079,0.2042283105495926,0.1574881551780614,WORK,0.008377176446615314,0.055117331818146514,1.0410186835707143,1.349977633275525,False,False
630,315,315,5,2KI:9:28,2KI,2Kings,R1,STRONG_OUTLIER,0.2126054869962079,0.2042283105495926,0.1574881551780614,WORK,0.008377176446615314,0.055117331818146514,1.0410186835707143,1.349977633275525,False,False
631,316,316,7,JDG:8:25,JDG,Judges,R0,STRONG_OUTLIER,0.2118029617435077,0.2109212600391261,0.1517173137608478,WORK,0.0008817017043816211,0.06008564798265992,1.0041802410255753,1.396036856263966,False,False
632,316,316,7,JDG:8:25,JDG,Judges,R1,STRONG_OUTLIER,0.2118029617435077,0.2109212600391261,0.1517173137608478,WORK,0.0008817017043816211,0.06008564798265992,1.0041802410255753,1.396036856263966,False,False
633,317,317,2,EST:9:6,EST,Esther,R0,STRONG_OUTLIER,0.2117302975931936,0.2106098417089447,0.155955053094019,WORK,0.0011204558842488888,0.05577524449917459,1.0053200547284837,1.3576366612856716,False,False
634,317,317,2,EST:9:6,EST,Esther,R1,STRONG_OUTLIER,0.2117302975931936,0.2106098417089447,0.155955053094019,WORK,0.0011204558842488888,0.05577524449917459,1.0053200547284837,1.3576366612856716,False,False
635,318,318,6,2KI:7:12,2KI,2Kings,R0,STRONG_OUTLIER,0.2115839859043882,0.2042283105495926,0.1574881551780614,WORK,0.0073556753547956155,0.054095830726326816,1.0360169230945553,1.3434914242608547,False,False
636,318,318,6,2KI:7:12,2KI,2Kings,R1,STRONG_OUTLIER,0.2115839859043882,0.2042283105495926,0.1574881551780614,WORK,0.0073556753547956155,0.054095830726326816,1.0360169230945553,1.3434914242608547,False,False
637,319,319,13,NUM:31:45,NUM,Numbers,R0,STRONG_OUTLIER,0.2104657197920328,0.2060272335177108,0.1521304504522337,WORK,0.004438486274322001,0.0583352693397991,1.0215432018308417,1.3834555749121071,False,False
638,319,319,13,NUM:31:45,NUM,Numbers,R1,STRONG_OUTLIER,0.2104657197920328,0.2060272335177108,0.1521304504522337,WORK,0.004438486274322001,0.0583352693397991,1.0215432018308417,1.3834555749121071,False,False
639,320,320,7,2KI:6:4,2KI,2Kings,R0,STRONG_OUTLIER,0.2099695804522722,0.2042283105495926,0.1574881551780614,WORK,0.005741269902679619,0.05248142527421082,1.0281120178060987,1.333240459988077,False,False
640,320,320,7,2KI:6:4,2KI,2Kings,R1,STRONG_OUTLIER,0.2099695804522722,0.2042283105495926,0.1574881551780614,WORK,0.005741269902679619,0.05248142527421082,1.0281120178060987,1.333240459988077,False,False
641,321,321,14,JER:38:13,JER,Jeremiah,R0,STRONG_OUTLIER,0.2095684541683465,0.203825573325914,0.1595710794486916,WORK,0.005742880842432491,0.0499973747196549,1.0281754676252017,1.3133235351442931,False,False
642,321,321,14,JER:38:13,JER,Jeremiah,R1,STRONG_OUTLIER,0.2095684541683465,0.203825573325914,0.1595710794486916,WORK,0.005742880842432491,0.0499973747196549,1.0281754676252017,1.3133235351442931,False,False
643,322,322,11,EXO:6:16,EXO,Exodus,R0,STRONG_OUTLIER,0.2094188039608339,0.2061688329235183,0.1458137712888438,WORK,0.0032499710373155855,0.06360503267199011,1.0157636389129738,1.4362073081972095,False,False
644,322,322,11,EXO:6:16,EXO,Exodus,R1,STRONG_OUTLIER,0.2094188039608339,0.2061688329235183,0.1458137712888438,WORK,0.0032499710373155855,0.06360503267199011,1.0157636389129738,1.4362073081972095,False,False
645,323,323,12,EXO:39:34,EXO,Exodus,R0,STRONG_OUTLIER,0.2094112715960249,0.2061688329235183,0.1458137712888438,WORK,0.0032424386725065923,0.06359750030718112,1.0157271039784632,1.4361556507663482,False,False
646,323,323,12,EXO:39:34,EXO,Exodus,R1,STRONG_OUTLIER,0.2094112715960249,0.2061688329235183,0.1458137712888438,WORK,0.0032424386725065923,0.06359750030718112,1.0157271039784632,1.4361556507663482,False,False
647,324,324,2,ZEC:6:11,ZEC,Zechariah,R0,STRONG_OUTLIER,0.2070825624555786,0.1979117914121707,0.1701784058121591,WORK,0.00917077104340791,0.036904156643419506,1.0463376688067507,1.2168556960402712,False,False
648,324,324,2,ZEC:6:11,ZEC,Zechariah,R1,STRONG_OUTLIER,0.2070825624555786,0.1979117914121707,0.1701784058121591,WORK,0.00917077104340791,0.036904156643419506,1.0463376688067507,1.2168556960402712,False,False
649,325,325,13,EXO:28:20,EXO,Exodus,R0,STRONG_OUTLIER,0.2065979550656325,0.2061688329235183,0.1458137712888438,WORK,0.00042912214211418553,0.06078418377678871,1.0020814113172642,1.4168617493362872,False,False
650,325,325,13,EXO:28:20,EXO,Exodus,R1,STRONG_OUTLIER,0.2065979550656325,0.2061688329235183,0.1458137712888438,WORK,0.00042912214211418553,0.06078418377678871,1.0020814113172642,1.4168617493362872,False,False
651,326,326,2,HOS:6:11,HOS,Hosea,R0,STRONG_OUTLIER,0.2046447046608926,0.1864811853428518,0.1389984160707465,WORK,0.018163519318040805,0.0656462885901461,1.0974013506222977,1.4722808392056344,False,False
652,326,326,2,HOS:6:11,HOS,Hosea,R1,STRONG_OUTLIER,0.2046447046608926,0.1864811853428518,0.1389984160707465,WORK,0.018163519318040805,0.0656462885901461,1.0974013506222977,1.4722808392056344,False,False
653,327,327,10,EZE:12:11,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2043185187313055,0.1977293149575067,0.1466200453576744,WORK,0.006589203773798791,0.0576984733736311,1.0333243645496615,1.3935237725024414,False,False
654,327,327,10,EZE:12:11,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2043185187313055,0.1977293149575067,0.1466200453576744,WORK,0.006589203773798791,0.0576984733736311,1.0333243645496615,1.3935237725024414,False,False
655,328,328,8,2KI:18:35,2KI,2Kings,R0,STRONG_OUTLIER,0.2043022697256868,0.2042283105495926,0.1574881551780614,WORK,7.39591760942071e-05,0.04681411454762541,1.000362139685214,1.297254828432626,False,False
656,328,328,8,2KI:18:35,2KI,2Kings,R1,STRONG_OUTLIER,0.2043022697256868,0.2042283105495926,0.1574881551780614,WORK,7.39591760942071e-05,0.04681411454762541,1.000362139685214,1.297254828432626,False,False
657,329,329,11,EZE:16:44,EZE,Ezekiel,R0,STRONG_OUTLIER,0.2026410207954805,0.1977293149575067,0.1466200453576744,WORK,0.00491170583797379,0.0560209754378061,1.0248405545683974,1.3820826497573706,False,False
658,329,329,11,EZE:16:44,EZE,Ezekiel,R1,STRONG_OUTLIER,0.2026410207954805,0.1977293149575067,0.1466200453576744,WORK,0.00491170583797379,0.0560209754378061,1.0248405545683974,1.3820826497573706,False,False
659,330,330,1,1PE:4:5,1PE,1Peter,R0,STRONG_OUTLIER,0.201359555236532,0.1950868502873471,0.1508743635188615,WORK,0.006272704949184915,0.05048519171767052,1.0321533970123857,1.334617429629515,False,False
